#STAID, SOUID,    DATE,   RR, Q_RR
   173,   554,19690907,   72,    0
   173,   554,19690908,    0,    0
   173,   554,19690909,  108,    0
   173,   554,19690910,    0,    0
   173,   554,19690911,    0,    0
   173,   554,19690912,    0,    0
   173,   554,19690913,    0,    0
   173,   554,19690914,  288,    0
   173,   554,19690915,    2,    0
   173,   554,19690916,    0,    0
   173,   554,19690917,    6,    0
   173,   554,19690918,    4,    0
   173,   554,19690919,  118,    0
   173,   554,19690920,    2,    0
   173,   554,19690921,    0,    0
   173,   554,19690922,    0,    0
   173,   554,19690923,    0,    0
   173,   554,19690924,    0,    0
   173,   554,19690925,    0,    0
   173,   554,19690926,    0,    0
   173,   554,19690927,    0,    0
   173,   554,19690928,    0,    0
   173,   554,19690929,    0,    0
   173,   554,19690930,   20,    0
   173,   554,19691001,    0,    0
   173,   554,19691002,    0,    0
   173,   554,19691003,    0,    0
   173,   554,19691004,    0,    0
   173,   554,19691005,    0,    0
   173,   554,19691006,    0,    0
   173,   554,19691007,    0,    0
   173,   554,19691008,    0,    0
   173,   554,19691009,    0,    0
   173,   554,19691010,    0,    0
   173,   554,19691011,    0,    0
   173,   554,19691012,    0,    0
   173,   554,19691013,    0,    0
   173,   554,19691014,    0,    0
   173,   554,19691015,    0,    0
   173,   554,19691016,    0,    0
   173,   554,19691017,    0,    0
   173,   554,19691018,    0,    0
   173,   554,19691019,    0,    0
   173,   554,19691020,    0,    0
   173,   554,19691021,    0,    0
   173,   554,19691022,    0,    0
   173,   554,19691023,    0,    0
   173,   554,19691024,    0,    0
   173,   554,19691025,    0,    0
   173,   554,19691026,    0,    0
   173,   554,19691027,    0,    0
   173,   554,19691028,    0,    0
   173,   554,19691029,    0,    0
   173,   554,19691030,    0,    0
   173,   554,19691031,    0,    0
   173,   554,19691101,    0,    0
   173,   554,19691102,    0,    0
   173,   554,19691103,    0,    0
   173,   554,19691104,    0,    0
   173,   554,19691105,    0,    0
   173,   554,19691106,    0,    0
   173,   554,19691107,   72,    0
   173,   554,19691108,   70,    0
   173,   554,19691109,    0,    0
   173,   554,19691110,    0,    0
   173,   554,19691111,   16,    0
   173,   554,19691112,  100,    0
   173,   554,19691113,    8,    0
   173,   554,19691114,    0,    0
   173,   554,19691115,    0,    0
   173,   554,19691116,    0,    0
   173,   554,19691117,   50,    0
   173,   554,19691118,    4,    0
   173,   554,19691119,    0,    0
   173,   554,19691120,    0,    0
   173,   554,19691121,    0,    0
   173,   554,19691122,  130,    0
   173,   554,19691123,   16,    0
   173,   554,19691124,  160,    0
   173,   554,19691125,   30,    0
   173,   554,19691126,  150,    0
   173,   554,19691127,    0,    0
   173,   554,19691128,    0,    0
   173,   554,19691129,    0,    0
   173,   554,19691130,   28,    0
   173,   554,19691201,    0,    0
   173,   554,19691202,    0,    0
   173,   554,19691203,    0,    0
   173,   554,19691204,    2,    0
   173,   554,19691205,  166,    0
   173,   554,19691206,    0,    0
   173,   554,19691207,    0,    0
   173,   554,19691208,    2,    0
   173,   554,19691209,    0,    0
   173,   554,19691210,    0,    0
   173,   554,19691211,    0,    0
   173,   554,19691212,    0,    0
   173,   554,19691213,    0,    0
   173,   554,19691214,    0,    0
   173,   554,19691215,    0,    0
   173,   554,19691216,    0,    0
   173,   554,19691217,    0,    0
   173,   554,19691218,    0,    0
   173,   554,19691219,    0,    0
   173,   554,19691220,    0,    0
   173,   554,19691221,    0,    0
   173,   554,19691222,    0,    0
   173,   554,19691223,    0,    0
   173,   554,19691224,    0,    0
   173,   554,19691225,    0,    0
   173,   554,19691226,    0,    0
   173,   554,19691227,    0,    0
   173,   554,19691228,    0,    0
   173,   554,19691229,    0,    0
   173,   554,19691230,    0,    0
   173,   554,19691231,  176,    0
   173,   554,19700101,    2,    0
   173,   554,19700102,    0,    0
   173,   554,19700103,    0,    0
   173,   554,19700104,   48,    0
   173,   554,19700105,   32,    0
   173,   554,19700106,    0,    0
   173,   554,19700107,    0,    0
   173,   554,19700108,    0,    0
   173,   554,19700109,    0,    0
   173,   554,19700110,  228,    0
   173,   554,19700111,  154,    0
   173,   554,19700112,   82,    0
   173,   554,19700113,   52,    0
   173,   554,19700114,    2,    0
   173,   554,19700115,  278,    0
   173,   554,19700116,    0,    0
   173,   554,19700117,    0,    0
   173,   554,19700118,    0,    0
   173,   554,19700119,    0,    0
   173,   554,19700120,    0,    0
   173,   554,19700121,    0,    0
   173,   554,19700122,    0,    0
   173,   554,19700123,    0,    0
   173,   554,19700124,    0,    0
   173,   554,19700125,    0,    0
   173,   554,19700126,   26,    0
   173,   554,19700127,   30,    0
   173,   554,19700128,    0,    0
   173,   554,19700129,    0,    0
   173,   554,19700130,   26,    0
   173,   554,19700131,    0,    0
   173,   554,19700201,    0,    0
   173,   554,19700202,    0,    0
   173,   554,19700203,    0,    0
   173,   554,19700204,    0,    0
   173,   554,19700205,   40,    0
   173,   554,19700206,    0,    0
   173,   554,19700207,    0,    0
   173,   554,19700208,    0,    0
   173,   554,19700209,    0,    0
   173,   554,19700210,    0,    0
   173,   554,19700211,    0,    0
   173,   554,19700212,    0,    0
   173,   554,19700213,    0,    0
   173,   554,19700214,   70,    0
   173,   554,19700215,   84,    0
   173,   554,19700216,    8,    0
   173,   554,19700217,    0,    0
   173,   554,19700218,    0,    0
   173,   554,19700219,    0,    0
   173,   554,19700220,    0,    0
   173,   554,19700221,    0,    0
   173,   554,19700222,    0,    0
   173,   554,19700223,    0,    0
   173,   554,19700224,    0,    0
   173,   554,19700225,    0,    0
   173,   554,19700226,    0,    0
   173,   554,19700227,    0,    0
   173,   554,19700228,    0,    0
   173,   554,19700301,    0,    0
   173,   554,19700302,    0,    0
   173,   554,19700303,  168,    0
   173,   554,19700304,  178,    0
   173,   554,19700305,    0,    0
   173,   554,19700306,    0,    0
   173,   554,19700307,    0,    0
   173,   554,19700308,   60,    0
   173,   554,19700309,   16,    0
   173,   554,19700310,    0,    0
   173,   554,19700311,  118,    0
   173,   554,19700312,   56,    0
   173,   554,19700313,    0,    0
   173,   554,19700314,    4,    0
   173,   554,19700315,   42,    0
   173,   554,19700316,    0,    0
   173,   554,19700317,    0,    0
   173,   554,19700318,    0,    0
   173,   554,19700319,    0,    0
   173,   554,19700320,    0,    0
   173,   554,19700321,    0,    0
   173,   554,19700322,    0,    0
   173,   554,19700323,  178,    0
   173,   554,19700324,   86,    0
   173,   554,19700325,   52,    0
   173,   554,19700326,    0,    0
   173,   554,19700327,   38,    0
   173,   554,19700328,    2,    0
   173,   554,19700329,    0,    0
   173,   554,19700330,    0,    0
   173,   554,19700331,   60,    0
   173,   554,19700401,    8,    0
   173,   554,19700402,    4,    0
   173,   554,19700403,    0,    0
   173,   554,19700404,    0,    0
   173,   554,19700405,    0,    0
   173,   554,19700406,    0,    0
   173,   554,19700407,   14,    0
   173,   554,19700408,   52,    0
   173,   554,19700409,   48,    0
   173,   554,19700410,    0,    0
   173,   554,19700411,    0,    0
   173,   554,19700412,    0,    0
   173,   554,19700413,    0,    0
   173,   554,19700414,    0,    0
   173,   554,19700415,    0,    0
   173,   554,19700416,    0,    0
   173,   554,19700417,    0,    0
   173,   554,19700418,    0,    0
   173,   554,19700419,    0,    0
   173,   554,19700420,   90,    0
   173,   554,19700421,   32,    0
   173,   554,19700422,    0,    0
   173,   554,19700423,    0,    0
   173,   554,19700424,    0,    0
   173,   554,19700425,    0,    0
   173,   554,19700426,   18,    0
   173,   554,19700427,   16,    0
   173,   554,19700428,    0,    0
   173,   554,19700429,    0,    0
   173,   554,19700430,    0,    0
   173,   554,19700501,    0,    0
   173,   554,19700502,    0,    0
   173,   554,19700503,    0,    0
   173,   554,19700504,    0,    0
   173,   554,19700505,    0,    0
   173,   554,19700506,   12,    0
   173,   554,19700507,    0,    0
   173,   554,19700508,  304,    0
   173,   554,19700509,    0,    0
   173,   554,19700510,  138,    0
   173,   554,19700511,    0,    0
   173,   554,19700512,    0,    0
   173,   554,19700513,    0,    0
   173,   554,19700514,    0,    0
   173,   554,19700515,    0,    0
   173,   554,19700516,   82,    0
   173,   554,19700517,   26,    0
   173,   554,19700518,    0,    0
   173,   554,19700519,   20,    0
   173,   554,19700520,    0,    0
   173,   554,19700521,    0,    0
   173,   554,19700522,    0,    0
   173,   554,19700523,    0,    0
   173,   554,19700524,    0,    0
   173,   554,19700525,    0,    0
   173,   554,19700526,    0,    0
   173,   554,19700527,    0,    0
   173,   554,19700528,    0,    0
   173,   554,19700529,    0,    0
   173,   554,19700530,  150,    0
   173,   554,19700531,    0,    0
   173,   554,19700601,    0,    0
   173,   554,19700602,    0,    0
   173,   554,19700603,    0,    0
   173,   554,19700604,   36,    0
   173,   554,19700605,    2,    0
   173,   554,19700606,   26,    0
   173,   554,19700607,    0,    0
   173,   554,19700608,   22,    0
   173,   554,19700609,  352,    0
   173,   554,19700610,    0,    0
   173,   554,19700611,    0,    0
   173,   554,19700612,    0,    0
   173,   554,19700613,    0,    0
   173,   554,19700614,    0,    0
   173,   554,19700615,    0,    0
   173,   554,19700616,    0,    0
   173,   554,19700617,    8,    0
   173,   554,19700618,    0,    0
   173,   554,19700619,   28,    0
   173,   554,19700620,   20,    0
   173,   554,19700621,    0,    0
   173,   554,19700622,    0,    0
   173,   554,19700623,    0,    0
   173,   554,19700624,    0,    0
   173,   554,19700625,    0,    0
   173,   554,19700626,    0,    0
   173,   554,19700627,    0,    0
   173,   554,19700628,    0,    0
   173,   554,19700629,    0,    0
   173,   554,19700630,    6,    0
   173,   554,19700701,    0,    0
   173,   554,19700702,    0,    0
   173,   554,19700703,    0,    0
   173,   554,19700704,    0,    0
   173,   554,19700705,    0,    0
   173,   554,19700706,    0,    0
   173,   554,19700707,    0,    0
   173,   554,19700708,   40,    0
   173,   554,19700709,    8,    0
   173,   554,19700710,    0,    0
   173,   554,19700711,    0,    0
   173,   554,19700712,    0,    0
   173,   554,19700713,    0,    0
   173,   554,19700714,    0,    0
   173,   554,19700715,    0,    0
   173,   554,19700716,    0,    0
   173,   554,19700717,    0,    0
   173,   554,19700718,    0,    0
   173,   554,19700719,    0,    0
   173,   554,19700720,    0,    0
   173,   554,19700721,    0,    0
   173,   554,19700722,    0,    0
   173,   554,19700723,    0,    0
   173,   554,19700724,    0,    0
   173,   554,19700725,  196,    0
   173,   554,19700726,    0,    0
   173,   554,19700727,    0,    0
   173,   554,19700728,    0,    0
   173,   554,19700729,    0,    0
   173,   554,19700730,   32,    0
   173,   554,19700731,    0,    0
   173,   554,19700801,    0,    0
   173,   554,19700802,    0,    0
   173,   554,19700803,    0,    0
   173,   554,19700804,   18,    0
   173,   554,19700805,    0,    0
   173,   554,19700806,    0,    0
   173,   554,19700807,    0,    0
   173,   554,19700808,    2,    0
   173,   554,19700809,    2,    0
   173,   554,19700810,    0,    0
   173,   554,19700811,    0,    0
   173,   554,19700812,    0,    0
   173,   554,19700813,    0,    0
   173,   554,19700814,    0,    0
   173,   554,19700815,   50,    0
   173,   554,19700816,    0,    0
   173,   554,19700817,    0,    0
   173,   554,19700818,    0,    0
   173,   554,19700819,  354,    0
   173,   554,19700820,    0,    0
   173,   554,19700821,  406,    0
   173,   554,19700822,    0,    0
   173,   554,19700823,   22,    0
   173,   554,19700824,    0,    0
   173,   554,19700825,    0,    0
   173,   554,19700826,    0,    0
   173,   554,19700827,    0,    0
   173,   554,19700828,    0,    0
   173,   554,19700829,  100,    0
   173,   554,19700830,  118,    0
   173,   554,19700831,    0,    0
   173,   554,19700901,    0,    0
   173,   554,19700902,    0,    0
   173,   554,19700903,    0,    0
   173,   554,19700904,    0,    0
   173,   554,19700905,    0,    0
   173,   554,19700906,    0,    0
   173,   554,19700907,    0,    0
   173,   554,19700908,    0,    0
   173,   554,19700909,    0,    0
   173,   554,19700910,    0,    0
   173,   554,19700911,    2,    0
   173,   554,19700912,    0,    0
   173,   554,19700913,    0,    0
   173,   554,19700914,    0,    0
   173,   554,19700915,    0,    0
   173,   554,19700916,    0,    0
   173,   554,19700917,    0,    0
   173,   554,19700918,    0,    0
   173,   554,19700919,    0,    0
   173,   554,19700920,    0,    0
   173,   554,19700921,    0,    0
   173,   554,19700922,    0,    0
   173,   554,19700923,   98,    0
   173,   554,19700924,    0,    0
   173,   554,19700925,    0,    0
   173,   554,19700926,    0,    0
   173,   554,19700927,    0,    0
   173,   554,19700928,    0,    0
   173,   554,19700929,    0,    0
   173,   554,19700930,    0,    0
   173,   554,19701001,    0,    0
   173,   554,19701002,    0,    0
   173,   554,19701003,    0,    0
   173,   554,19701004,    0,    0
   173,   554,19701005,    0,    0
   173,   554,19701006,    0,    0
   173,   554,19701007,    0,    0
   173,   554,19701008,  146,    0
   173,   554,19701009,   18,    0
   173,   554,19701010,    2,    0
   173,   554,19701011,    0,    0
   173,   554,19701012,    0,    0
   173,   554,19701013,    0,    0
   173,   554,19701014,    0,    0
   173,   554,19701015,    0,    0
   173,   554,19701016,    0,    0
   173,   554,19701017,    0,    0
   173,   554,19701018,    0,    0
   173,   554,19701019,    0,    0
   173,   554,19701020,   40,    0
   173,   554,19701021,    0,    0
   173,   554,19701022,    0,    0
   173,   554,19701023,    0,    0
   173,   554,19701024,    0,    0
   173,   554,19701025,    0,    0
   173,   554,19701026,    0,    0
   173,   554,19701027,    0,    0
   173,   554,19701028,    0,    0
   173,   554,19701029,    0,    0
   173,   554,19701030,    0,    0
   173,   554,19701031,    0,    0
   173,   554,19701101,    0,    0
   173,   554,19701102,    0,    0
   173,   554,19701103,    0,    0
   173,   554,19701104,    0,    0
   173,   554,19701105,    0,    0
   173,   554,19701106,    0,    0
   173,   554,19701107,    0,    0
   173,   554,19701108,    0,    0
   173,   554,19701109,    0,    0
   173,   554,19701110,    0,    0
   173,   554,19701111,    0,    0
   173,   554,19701112,    0,    0
   173,   554,19701113,  296,    0
   173,   554,19701114,  390,    0
   173,   554,19701115,    0,    0
   173,   554,19701116,    0,    0
   173,   554,19701117,    0,    0
   173,   554,19701118,    4,    0
   173,   554,19701119,  234,    0
   173,   554,19701120,    0,    0
   173,   554,19701121,  416,    0
   173,   554,19701122,   58,    0
   173,   554,19701123,    0,    0
   173,   554,19701124,    0,    0
   173,   554,19701125,    0,    0
   173,   554,19701126,    0,    0
   173,   554,19701127,    0,    0
   173,   554,19701128,    0,    0
   173,   554,19701129,    2,    0
   173,   554,19701130,    0,    0
   173,   554,19701201,    0,    0
   173,   554,19701202,    0,    0
   173,   554,19701203,    0,    0
   173,   554,19701204,    0,    0
   173,   554,19701205,    0,    0
   173,   554,19701206,    0,    0
   173,   554,19701207,   78,    0
   173,   554,19701208,   18,    0
   173,   554,19701209,    0,    0
   173,   554,19701210,    0,    0
   173,   554,19701211,    0,    0
   173,   554,19701212,    0,    0
   173,   554,19701213,    0,    0
   173,   554,19701214,    0,    0
   173,   554,19701215,    0,    0
   173,   554,19701216,    0,    0
   173,   554,19701217,    0,    0
   173,   554,19701218,    0,    0
   173,   554,19701219,    0,    0
   173,   554,19701220,    0,    0
   173,   554,19701221,    0,    0
   173,   554,19701222,    2,    0
   173,   554,19701223,    0,    0
   173,   554,19701224,    0,    0
   173,   554,19701225,    0,    0
   173,   554,19701226,   68,    0
   173,   554,19701227,   86,    0
   173,   554,19701228,  236,    0
   173,   554,19701229,  146,    0
   173,   554,19701230,   58,    0
   173,   554,19701231,    0,    0
   173,   554,19710101,   20,    0
   173,   554,19710102,    6,    0
   173,   554,19710103,    0,    0
   173,   554,19710104,    0,    0
   173,   554,19710105,    0,    0
   173,   554,19710106,    0,    0
   173,   554,19710107,    0,    0
   173,   554,19710108,    0,    0
   173,   554,19710109,    0,    0
   173,   554,19710110,    0,    0
   173,   554,19710111,    0,    0
   173,   554,19710112,    0,    0
   173,   554,19710113,    0,    0
   173,   554,19710114,    0,    0
   173,   554,19710115,    0,    0
   173,   554,19710116,    2,    0
   173,   554,19710117,    0,    0
   173,   554,19710118,    0,    0
   173,   554,19710119,   48,    0
   173,   554,19710120,  166,    0
   173,   554,19710121,  114,    0
   173,   554,19710122,  160,    0
   173,   554,19710123,    2,    0
   173,   554,19710124,  156,    0
   173,   554,19710125,  138,    0
   173,   554,19710126,    2,    0
   173,   554,19710127,   90,    0
   173,   554,19710128,    0,    0
   173,   554,19710129,    0,    0
   173,   554,19710130,   76,    0
   173,   554,19710131,   84,    0
   173,   554,19710201,   54,    0
   173,   554,19710202,    0,    0
   173,   554,19710203,    0,    0
   173,   554,19710204,    0,    0
   173,   554,19710205,    0,    0
   173,   554,19710206,    0,    0
   173,   554,19710207,    0,    0
   173,   554,19710208,    0,    0
   173,   554,19710209,    0,    0
   173,   554,19710210,    0,    0
   173,   554,19710211,    0,    0
   173,   554,19710212,    0,    0
   173,   554,19710213,    0,    0
   173,   554,19710214,    0,    0
   173,   554,19710215,    8,    0
   173,   554,19710216,  424,    0
   173,   554,19710217,   76,    0
   173,   554,19710218,    0,    0
   173,   554,19710219,    0,    0
   173,   554,19710220,    0,    0
   173,   554,19710221,    0,    0
   173,   554,19710222,    0,    0
   173,   554,19710223,    0,    0
   173,   554,19710224,    0,    0
   173,   554,19710225,    0,    0
   173,   554,19710226,    0,    0
   173,   554,19710227,    0,    0
   173,   554,19710228,    0,    0
   173,   554,19710301,    0,    0
   173,   554,19710302,    0,    0
   173,   554,19710303,    0,    0
   173,   554,19710304,    0,    0
   173,   554,19710305,   10,    0
   173,   554,19710306,    0,    0
   173,   554,19710307,    0,    0
   173,   554,19710308,    0,    0
   173,   554,19710309,    0,    0
   173,   554,19710310,    0,    0
   173,   554,19710311,    0,    0
   173,   554,19710312,    0,    0
   173,   554,19710313,    0,    0
   173,   554,19710314,    0,    0
   173,   554,19710315,   50,    0
   173,   554,19710316,  120,    0
   173,   554,19710317,    0,    0
   173,   554,19710318,   52,    0
   173,   554,19710319,  316,    0
   173,   554,19710320,  162,    0
   173,   554,19710321,    4,    0
   173,   554,19710322,   56,    0
   173,   554,19710323,    0,    0
   173,   554,19710324,   84,    0
   173,   554,19710325,    0,    0
   173,   554,19710326,    0,    0
   173,   554,19710327,    0,    0
   173,   554,19710328,    0,    0
   173,   554,19710329,    0,    0
   173,   554,19710330,    0,    0
   173,   554,19710331,    0,    0
   173,   554,19710401,    0,    0
   173,   554,19710402,    0,    0
   173,   554,19710403,   62,    0
   173,   554,19710404,  144,    0
   173,   554,19710405,   12,    0
   173,   554,19710406,    0,    0
   173,   554,19710407,    0,    0
   173,   554,19710408,    0,    0
   173,   554,19710409,    0,    0
   173,   554,19710410,    0,    0
   173,   554,19710411,    2,    0
   173,   554,19710412,    0,    0
   173,   554,19710413,    0,    0
   173,   554,19710414,    0,    0
   173,   554,19710415,    0,    0
   173,   554,19710416,    0,    0
   173,   554,19710417,    0,    0
   173,   554,19710418,    0,    0
   173,   554,19710419,    0,    0
   173,   554,19710420,    0,    0
   173,   554,19710421,    0,    0
   173,   554,19710422,    0,    0
   173,   554,19710423,   56,    0
   173,   554,19710424,  424,    0
   173,   554,19710425,    2,    0
   173,   554,19710426,    0,    0
   173,   554,19710427,    0,    0
   173,   554,19710428,    2,    0
   173,   554,19710429,    0,    0
   173,   554,19710430,   58,    0
   173,   554,19710501,  158,    0
   173,   554,19710502,    4,    0
   173,   554,19710503,  200,    0
   173,   554,19710504,    0,    0
   173,   554,19710505,   60,    0
   173,   554,19710506,    0,    0
   173,   554,19710507,    0,    0
   173,   554,19710508,    0,    0
   173,   554,19710509,    0,    0
   173,   554,19710510,    0,    0
   173,   554,19710511,   46,    0
   173,   554,19710512,   10,    0
   173,   554,19710513,    0,    0
   173,   554,19710514,    0,    0
   173,   554,19710515,    0,    0
   173,   554,19710516,    0,    0
   173,   554,19710517,    0,    0
   173,   554,19710518,    4,    0
   173,   554,19710519,    0,    0
   173,   554,19710520,   68,    0
   173,   554,19710521,   16,    0
   173,   554,19710522,   52,    0
   173,   554,19710523,  108,    0
   173,   554,19710524,   44,    0
   173,   554,19710525,   24,    0
   173,   554,19710526,   74,    0
   173,   554,19710527,   40,    0
   173,   554,19710528,    0,    0
   173,   554,19710529,   56,    0
   173,   554,19710530,   16,    0
   173,   554,19710531,   10,    0
   173,   554,19710601,  362,    0
   173,   554,19710602,  246,    0
   173,   554,19710603,    8,    0
   173,   554,19710604,    0,    0
   173,   554,19710605,   18,    0
   173,   554,19710606,  238,    0
   173,   554,19710607,   36,    0
   173,   554,19710608,   10,    0
   173,   554,19710609,  286,    0
   173,   554,19710610,   34,    0
   173,   554,19710611,  554,    0
   173,   554,19710612,    2,    0
   173,   554,19710613,    0,    0
   173,   554,19710614,    0,    0
   173,   554,19710615,    4,    0
   173,   554,19710616,    0,    0
   173,   554,19710617,    0,    0
   173,   554,19710618,    2,    0
   173,   554,19710619,    0,    0
   173,   554,19710620,    0,    0
   173,   554,19710621,    0,    0
   173,   554,19710622,    0,    0
   173,   554,19710623,    0,    0
   173,   554,19710624,  142,    0
   173,   554,19710625,    0,    0
   173,   554,19710626,   20,    0
   173,   554,19710627,    0,    0
   173,   554,19710628,    0,    0
   173,   554,19710629,    0,    0
   173,   554,19710630,    0,    0
   173,   554,19710701,    0,    0
   173,   554,19710702,    0,    0
   173,   554,19710703,    0,    0
   173,   554,19710704,    0,    0
   173,   554,19710705,    0,    0
   173,   554,19710706,   44,    0
   173,   554,19710707,    0,    0
   173,   554,19710708,    0,    0
   173,   554,19710709,    0,    0
   173,   554,19710710,    0,    0
   173,   554,19710711,    0,    0
   173,   554,19710712,    0,    0
   173,   554,19710713,   18,    0
   173,   554,19710714,    0,    0
   173,   554,19710715,    0,    0
   173,   554,19710716,    0,    0
   173,   554,19710717,    0,    0
   173,   554,19710718,  198,    0
   173,   554,19710719,   14,    0
   173,   554,19710720,  286,    0
   173,   554,19710721,    0,    0
   173,   554,19710722,    4,    0
   173,   554,19710723,    0,    0
   173,   554,19710724,    0,    0
   173,   554,19710725,    0,    0
   173,   554,19710726,    0,    0
   173,   554,19710727,    0,    0
   173,   554,19710728,    0,    0
   173,   554,19710729,    0,    0
   173,   554,19710730,    0,    0
   173,   554,19710731,    0,    0
   173,   554,19710801,    0,    0
   173,   554,19710802,   12,    0
   173,   554,19710803,   94,    0
   173,   554,19710804,    0,    0
   173,   554,19710805,    0,    0
   173,   554,19710806,    0,    0
   173,   554,19710807,    0,    0
   173,   554,19710808,    0,    0
   173,   554,19710809,    0,    0
   173,   554,19710810,    0,    0
   173,   554,19710811,    0,    0
   173,   554,19710812,    0,    0
   173,   554,19710813,    0,    0
   173,   554,19710814,    0,    0
   173,   554,19710815,    0,    0
   173,   554,19710816,    0,    0
   173,   554,19710817,    0,    0
   173,   554,19710818,    0,    0
   173,   554,19710819,    0,    0
   173,   554,19710820,   68,    0
   173,   554,19710821,   12,    0
   173,   554,19710822,    0,    0
   173,   554,19710823,    0,    0
   173,   554,19710824,    0,    0
   173,   554,19710825,    8,    0
   173,   554,19710826,   26,    0
   173,   554,19710827,    2,    0
   173,   554,19710828,    0,    0
   173,   554,19710829,    0,    0
   173,   554,19710830,    0,    0
   173,   554,19710831,    0,    0
   173,   554,19710901,    0,    0
   173,   554,19710902,    0,    0
   173,   554,19710903,    0,    0
   173,   554,19710904,    0,    0
   173,   554,19710905,    0,    0
   173,   554,19710906,    0,    0
   173,   554,19710907,    0,    0
   173,   554,19710908,    0,    0
   173,   554,19710909,    0,    0
   173,   554,19710910,    0,    0
   173,   554,19710911,    0,    0
   173,   554,19710912,    0,    0
   173,   554,19710913,    0,    0
   173,   554,19710914,    0,    0
   173,   554,19710915,    0,    0
   173,   554,19710916,   20,    0
   173,   554,19710917,    0,    0
   173,   554,19710918,    0,    0
   173,   554,19710919,    0,    0
   173,   554,19710920,    0,    0
   173,   554,19710921,    0,    0
   173,   554,19710922,    0,    0
   173,   554,19710923,    0,    0
   173,   554,19710924,    0,    0
   173,   554,19710925,    0,    0
   173,   554,19710926,    0,    0
   173,   554,19710927,    0,    0
   173,   554,19710928,  254,    0
   173,   554,19710929,    0,    0
   173,   554,19710930,    0,    0
   173,   554,19711001,    0,    0
   173,   554,19711002,    0,    0
   173,   554,19711003,    0,    0
   173,   554,19711004,    0,    0
   173,   554,19711005,    0,    0
   173,   554,19711006,    0,    0
   173,   554,19711007,    0,    0
   173,   554,19711008,    0,    0
   173,   554,19711009,    0,    0
   173,   554,19711010,    0,    0
   173,   554,19711011,    0,    0
   173,   554,19711012,    0,    0
   173,   554,19711013,    0,    0
   173,   554,19711014,   82,    0
   173,   554,19711015,    0,    0
   173,   554,19711016,    4,    0
   173,   554,19711017,    0,    0
   173,   554,19711018,    0,    0
   173,   554,19711019,    0,    0
   173,   554,19711020,    0,    0
   173,   554,19711021,    0,    0
   173,   554,19711022,    0,    0
   173,   554,19711023,    0,    0
   173,   554,19711024,    0,    0
   173,   554,19711025,    0,    0
   173,   554,19711026,    0,    0
   173,   554,19711027,    0,    0
   173,   554,19711028,    0,    0
   173,   554,19711029,    0,    0
   173,   554,19711030,    0,    0
   173,   554,19711031,    0,    0
   173,   554,19711101,    0,    0
   173,   554,19711102,    0,    0
   173,   554,19711103,    0,    0
   173,   554,19711104,    0,    0
   173,   554,19711105,    0,    0
   173,   554,19711106,   46,    0
   173,   554,19711107,   52,    0
   173,   554,19711108,   10,    0
   173,   554,19711109,  308,    0
   173,   554,19711110,  140,    0
   173,   554,19711111,   60,    0
   173,   554,19711112,    0,    0
   173,   554,19711113,    6,    0
   173,   554,19711114,    4,    0
   173,   554,19711115,    8,    0
   173,   554,19711116,    0,    0
   173,   554,19711117,    0,    0
   173,   554,19711118,    0,    0
   173,   554,19711119,    2,    0
   173,   554,19711120,    0,    0
   173,   554,19711121,    0,    0
   173,   554,19711122,    8,    0
   173,   554,19711123,    0,    0
   173,   554,19711124,    0,    0
   173,   554,19711125,    0,    0
   173,   554,19711126,    0,    0
   173,   554,19711127,    0,    0
   173,   554,19711128,  158,    0
   173,   554,19711129,   44,    0
   173,   554,19711130,  244,    0
   173,   554,19711201,   82,    0
   173,   554,19711202,   10,    0
   173,   554,19711203,    0,    0
   173,   554,19711204,    0,    0
   173,   554,19711205,    0,    0
   173,   554,19711206,    0,    0
   173,   554,19711207,    0,    0
   173,   554,19711208,    0,    0
   173,   554,19711209,    0,    0
   173,   554,19711210,    0,    0
   173,   554,19711211,    0,    0
   173,   554,19711212,    0,    0
   173,   554,19711213,    0,    0
   173,   554,19711214,    0,    0
   173,   554,19711215,    0,    0
   173,   554,19711216,    0,    0
   173,   554,19711217,    0,    0
   173,   554,19711218,    0,    0
   173,   554,19711219,    0,    0
   173,   554,19711220,    0,    0
   173,   554,19711221,    0,    0
   173,   554,19711222,    0,    0
   173,   554,19711223,    0,    0
   173,   554,19711224,    0,    0
   173,   554,19711225,    0,    0
   173,   554,19711226,    0,    0
   173,   554,19711227,    0,    0
   173,   554,19711228,    0,    0
   173,   554,19711229,  216,    0
   173,   554,19711230,   34,    0
   173,   554,19711231,   42,    0
   173,   554,19720101,  212,    0
   173,   554,19720102,   22,    0
   173,   554,19720103,  178,    0
   173,   554,19720104,    4,    0
   173,   554,19720105,   40,    0
   173,   554,19720106,    0,    0
   173,   554,19720107,    0,    0
   173,   554,19720108,    0,    0
   173,   554,19720109,    0,    0
   173,   554,19720110,   40,    0
   173,   554,19720111,    0,    0
   173,   554,19720112,   14,    0
   173,   554,19720113,   58,    0
   173,   554,19720114,   40,    0
   173,   554,19720115,    0,    0
   173,   554,19720116,   40,    0
   173,   554,19720117,   34,    0
   173,   554,19720118,  108,    0
   173,   554,19720119,    2,    0
   173,   554,19720120,    0,    0
   173,   554,19720121,    0,    0
   173,   554,19720122,    0,    0
   173,   554,19720123,    0,    0
   173,   554,19720124,    0,    0
   173,   554,19720125,   18,    0
   173,   554,19720126,    0,    0
   173,   554,19720127,   26,    0
